F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,104975,0,,101826,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,123775,0,,108313,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,139568,0,,74421,1,,1,1,,4,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,44900,0,,101848,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,45327,0,,86987,1,,2,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,32607,0,,77544,1,,2,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,44088,0,,153169,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,43178,0,,131347,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,46348,0,,130218,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,31069,0,,129628,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,49013,0,,170463,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,36417,0,,137270,1,,2,1,,0,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,38181,0,,136302,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,34702,0,,164354,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,37017,0,,117612,1,,4,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,25987,0,,143605,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,13619,0,,149407,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,35241,0,,131412,1,,3,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,18838,0,,143264,1,,4,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,30410,0,,169159,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,31002,0,,149005,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,12725,0,,106128,1,,3,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,11513,0,,153167,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,10135,0,,129976,1,,4,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,50225,0,,109255,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,20153,0,,162479,1,,4,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,18132,0,,154952,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,55560,0,,81064,1,,3,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,52397,0,,109939,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,17461,0,,110487,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,23287,0,,116317,1,,4,1,,1,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,37907,0,,137202,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,16037,0,,162504,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,36321,0,,152036,1,,4,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,21194,0,,154061,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,29582,0,,98809,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,30356,0,,76200,1,,0,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,20450,0,,123973,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,20696,0,,103171,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,22377,0,,135532,1,,4,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,21019,0,,135623,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,21566,0,,95045,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,11824,0,,152051,1,,4,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,78935,0,,145030,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,52015,0,,172413,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,63149,0,,164871,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,67954,0,,98681,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,26919,0,,107566,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,12297,0,,83128,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,15989,0,,94081,1,,1,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,13051,0,,81974,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,74401,0,,163087,1,,3,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,61871,0,,133005,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,57165,0,,132923,1,,3,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,20487,0,,168936,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,23219,0,,176938,1,,2,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,41789,0,,127139,1,,3,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,65218,0,,145664,1,,4,1,,0,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,51715,0,,130420,1,,0,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,58496,0,,92736,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,41759,0,,105471,1,,3,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,0,,47996,0,,129946,1,,4,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,46808,0,,162279,1,,3,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,62160,0,,152871,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,31845,0,,164156,1,,4,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,11371,0,,102950,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,111415,0,,104065,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,81992,0,,119665,1,,1,1,,4,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,95370,0,,149285,1,,4,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,106234,0,,96344,1,,3,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,105536,0,,122205,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,91944,0,,95947,1,,4,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,121875,0,,93547,1,,3,1,,4,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,0,,114108,0,,169203,1,,4,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,122460,0,,129037,1,,4,1,,4,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,133979,0,,142830,1,,4,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,152144,0,,152798,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,99755,0,,134727,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,79227,0,,87239,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,119151,0,,141166,1,,4,1,,2,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,140253,0,,136412,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,125433,0,,163738,1,,3,1,,4,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,73718,0,,96891,1,,2,1,,4,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,124051,0,,177786,1,,3,1,,3,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,98089,0,,125452,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,31886,0,,125402,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,95199,0,,101567,1,,4,1,,3,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,124300,0,,122810,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,83300,0,,153760,1,,4,1,,3,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,81731,0,,84704,1,,0,1,,4,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,102221,0,,149932,1,,3,1,,3,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,123190,0,,156975,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,110624,0,,45074,1,,0,1,,3,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,125122,0,,44897,1,,0,1,,3,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,123370,0,,36865,1,,0,1,,3,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,118848,0,,73533,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,131230,0,,31532,1,,1,1,,4,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,128803,0,,68704,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,102608,0,,17645,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,21915,0,,18910,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,23727,0,,76883,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,97847,0,,19027,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,55146,0,,28015,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,15532,0,,15117,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,24223,0,,31501,1,,0,1,,2,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,15247,0,,89067,1,,1,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,24615,0,,106884,1,,1,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,1,,Professional,1,,48865,0,,111384,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,1,,Professional,0,,36971,0,,119985,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,64202,0,,169021,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,20106,0,,137761,1,,3,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,41956,0,,66672,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,58552,0,,97355,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,47575,0,,102837,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,24202,0,,80373,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,51979,0,,170555,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,41710,0,,118105,1,,3,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,29240,0,,169174,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,25281,0,,163959,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,16426,0,,147359,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,55500,0,,132485,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,41567,0,,116976,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,76861,0,,132703,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,52681,0,,112468,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,69526,0,,122514,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,79990,0,,105065,1,,4,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,69061,0,,117545,1,,4,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,17633,0,,158984,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,54677,0,,164243,1,,4,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,62826,0,,158215,1,,4,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,28591,0,,148637,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,34596,0,,137192,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,61719,0,,153039,1,,2,1,,1,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,66810,0,,17294,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,46667,0,,96660,1,,2,1,,1,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,43510,0,,81424,1,,2,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,69294,0,,45949,1,,0,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,40531,0,,39608,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,57762,0,,58711,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,46306,0,,23399,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,51433,0,,56511,1,,1,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,43290,0,,37808,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,33125,0,,41857,1,,2,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,58208,0,,55792,1,,0,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,49361,0,,37426,1,,2,1,,1,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,108458,0,,107688,1,,0,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,47915,0,,106551,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,60397,0,,83461,1,,0,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,59458,0,,101045,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,41673,0,,59795,1,,1,1,,1,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,41772,0,,113957,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,51783,0,,107556,1,,0,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,55171,0,,89275,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,36064,0,,94692,1,,0,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,57127,0,,92218,1,,0,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,103544,0,,58688,1,,0,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,83439,0,,53567,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,98759,0,,23462,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,91239,0,,64311,1,,1,1,,0,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,100780,0,,15490,1,,2,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,98753,0,,19646,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,71934,0,,25331,1,,2,1,,0,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,72867,0,,17476,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,1,,Professional,1,,67903,0,,21081,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,31899,0,,29848,1,,1,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,26581,0,,15413,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,30403,0,,164943,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,11612,0,,60204,1,,2,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,38355,0,,41064,1,,2,1,,0,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,57861,0,,40833,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,62665,0,,46651,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,46023,0,,50367,1,,2,1,,2,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,10809,0,,49844,1,,2,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,17281,0,,58983,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,12531,0,,67438,1,,0,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,61157,0,,52041,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,63635,0,,52832,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,78670,0,,13943,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,51485,0,,51903,1,,1,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,43308,0,,63545,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,33211,0,,56934,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,50813,0,,59117,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,70108,0,,75165,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,50454,0,,66985,1,,0,1,,1,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,53358,0,,57048,1,,0,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,61304,0,,60254,1,,3,1,,2,0,
